[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Aston Villa, Fulham], eventIdentifier=ASTON_VILLA_FULHAM_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945329, originalOdds=null), one=1.83, draw=3.75, two=4.20), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Aston Villa, Fulham], eventIdentifier=ASTON_VILLA_FULHAM_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932167, originalOdds=[1.80, 1.90, 1.75]), one=1.76, draw=1.85, two=1.71), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Aston Villa, Fulham], eventIdentifier=ASTON_VILLA_FULHAM_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.83, draw=3.80, two=4.60)
[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945329, originalOdds=null), one=1.66, draw=4.00, two=5.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932169, originalOdds=[1.90, 1.80, 1.70]), one=1.85, draw=1.76, two=1.66), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.74, draw=3.95, two=5.00)
[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Arsenal], eventIdentifier=MAN_CITY_ARSENAL_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945331, originalOdds=null), one=1.55, draw=4.33, two=5.75), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Man City, Arsenal], eventIdentifier=MAN_CITY_ARSENAL_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932170, originalOdds=[1.55, 2.30, 1.50]), one=1.52, draw=2.23, two=1.47), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Arsenal], eventIdentifier=MAN_CITY_ARSENAL_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.58, draw=4.60, two=5.75)
[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932169, originalOdds=[1.90, 1.80, 1.70]), one=1.85, draw=1.76, two=1.66), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945329, originalOdds=null), one=1.66, draw=4.00, two=5.00), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.74, draw=3.95, two=5.00)
[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Aston Villa, Fulham], eventIdentifier=ASTON_VILLA_FULHAM_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.83, draw=3.80, two=4.60), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Aston Villa, Fulham], eventIdentifier=ASTON_VILLA_FULHAM_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932167, originalOdds=[1.80, 1.90, 1.75]), one=1.76, draw=1.85, two=1.71), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Aston Villa, Fulham], eventIdentifier=ASTON_VILLA_FULHAM_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945329, originalOdds=null), one=1.83, draw=3.75, two=4.20)
[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Arsenal], eventIdentifier=MAN_CITY_ARSENAL_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.58, draw=4.60, two=5.75), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Man City, Arsenal], eventIdentifier=MAN_CITY_ARSENAL_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932170, originalOdds=[1.55, 2.30, 1.50]), one=1.52, draw=2.23, two=1.47), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Arsenal], eventIdentifier=MAN_CITY_ARSENAL_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945331, originalOdds=null), one=1.55, draw=4.33, two=5.75)
[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932169, originalOdds=[1.90, 1.80, 1.70]), one=1.85, draw=1.76, two=1.66), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.74, draw=3.95, two=5.00), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945329, originalOdds=null), one=1.66, draw=4.00, two=5.00)
[2023.04.25 10:56:33] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412992278, originalOdds=null), one=1.74, draw=3.95, two=5.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412932169, originalOdds=[1.90, 1.80, 1.70]), one=1.85, draw=1.76, two=1.66), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Chelsea, Brentford], eventIdentifier=CHELSEA_BRENTFORD_PREMIER_LEAGUE, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=PREMIER_LEAGUE, extractedTimestamp=1682412945329, originalOdds=null), one=1.66, draw=4.00, two=5.00)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Sunderland, Watford], eventIdentifier=SUNDERLAND_WATFORD_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412952195, originalOdds=null), one=1.88, draw=3.60, two=4.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Sunderland, Watford], eventIdentifier=SUNDERLAND_WATFORD_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412934105, originalOdds=[1.90, 1.80, 1.80]), one=1.85, draw=1.76, two=1.76), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Sunderland, Watford], eventIdentifier=SUNDERLAND_WATFORD_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412993401, originalOdds=null), one=1.85, draw=3.60, two=4.00)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Bristol City, Burnley], eventIdentifier=BRISTOL_CITY_BURNLEY_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412993401, originalOdds=null), one=3.75, draw=3.50, two=2.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Bristol City, Burnley], eventIdentifier=BRISTOL_CITY_BURNLEY_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412952196, originalOdds=null), one=3.70, draw=3.50, two=2.00), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Bristol City, Burnley], eventIdentifier=BRISTOL_CITY_BURNLEY_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412934105, originalOdds=[1.83, 1.83, 3.50]), one=1.78, draw=1.78, two=3.37)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Blackpool, Millwall], eventIdentifier=BLACKPOOL_MILLWALL_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412993400, originalOdds=null), one=3.50, draw=3.35, two=2.20), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Blackpool, Millwall], eventIdentifier=BLACKPOOL_MILLWALL_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412952195, originalOdds=null), one=3.40, draw=3.30, two=2.15), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Blackpool, Millwall], eventIdentifier=BLACKPOOL_MILLWALL_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412934103, originalOdds=[2.00, 1.70, 3.25]), one=1.95, draw=1.66, two=3.13)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Bristol City, Burnley], eventIdentifier=BRISTOL_CITY_BURNLEY_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412952196, originalOdds=null), one=3.70, draw=3.50, two=2.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Bristol City, Burnley], eventIdentifier=BRISTOL_CITY_BURNLEY_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412993401, originalOdds=null), one=3.75, draw=3.50, two=2.00), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Bristol City, Burnley], eventIdentifier=BRISTOL_CITY_BURNLEY_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412934105, originalOdds=[1.83, 1.83, 3.50]), one=1.78, draw=1.78, two=3.37)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Blackpool, Millwall], eventIdentifier=BLACKPOOL_MILLWALL_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412952195, originalOdds=null), one=3.40, draw=3.30, two=2.15), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Blackpool, Millwall], eventIdentifier=BLACKPOOL_MILLWALL_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412993400, originalOdds=null), one=3.50, draw=3.35, two=2.20), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Blackpool, Millwall], eventIdentifier=BLACKPOOL_MILLWALL_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412934103, originalOdds=[2.00, 1.70, 3.25]), one=1.95, draw=1.66, two=3.13)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Sunderland, Watford], eventIdentifier=SUNDERLAND_WATFORD_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412993401, originalOdds=null), one=1.85, draw=3.60, two=4.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Sunderland, Watford], eventIdentifier=SUNDERLAND_WATFORD_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412934105, originalOdds=[1.90, 1.80, 1.80]), one=1.85, draw=1.76, two=1.76), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Sunderland, Watford], eventIdentifier=SUNDERLAND_WATFORD_CHAMPIONSHIP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=CHAMPIONSHIP, extractedTimestamp=1682412952195, originalOdds=null), one=1.88, draw=3.60, two=4.00)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Manchester United], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=FA_CUP, extractedTimestamp=1682412958216, originalOdds=null), one=1.58, draw=4.33, two=5.25), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Man City, Man Utd], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=FA_CUP, extractedTimestamp=1682412939153, originalOdds=[1.52, 2.35, 1.48]), one=1.49, draw=2.28, two=1.45), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Manchester United], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=FA_CUP, extractedTimestamp=1682412994431, originalOdds=null), one=1.61, draw=4.40, two=5.60)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Manchester United], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=FA_CUP, extractedTimestamp=1682412994431, originalOdds=null), one=1.61, draw=4.40, two=5.60), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Man City, Man Utd], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=FA_CUP, extractedTimestamp=1682412939153, originalOdds=[1.52, 2.35, 1.48]), one=1.49, draw=2.28, two=1.45), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Manchester United], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=BWIN, eventCompetition=FA_CUP, extractedTimestamp=1682412958216, originalOdds=null), one=1.58, draw=4.33, two=5.25)
[2023.04.25 10:56:34] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Manchester United], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=FA_CUP, extractedTimestamp=1682412970024, originalOdds=null), one=1.57, draw=4.00, two=4.75), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Man City, Man Utd], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=FA_CUP, extractedTimestamp=1682412939153, originalOdds=[1.52, 2.35, 1.48]), one=1.49, draw=2.28, two=1.45), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Manchester City, Manchester United], eventIdentifier=MAN_CITY_MAN_UTD_FA_CUP, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=FA_CUP, extractedTimestamp=1682412994431, originalOdds=null), one=1.61, draw=4.40, two=5.60)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949604, originalOdds=null), one=1.75, draw=3.40, two=5.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948190, originalOdds=[2.10, 1.65, 1.70]), one=2.04, draw=1.61, two=1.66), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=1.72, draw=3.30, two=4.75)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Spal, Perugia], eventIdentifier=SPAL_PERUGIA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949604, originalOdds=null), one=2.45, draw=3.00, two=3.05), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[SPAL, Perugia], eventIdentifier=SPAL_PERUGIA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948190, originalOdds=[2.25, 1.58, 2.30]), one=2.18, draw=1.55, two=2.23), TWO: ThreeWayBetOffer(super=BetOffer(participants=[SPAL, Perugia], eventIdentifier=SPAL_PERUGIA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=2.40, draw=3.00, two=2.90)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Como, Palermo], eventIdentifier=COMO_PALERMO_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949604, originalOdds=null), one=2.10, draw=3.10, two=3.75), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Como, Palermo], eventIdentifier=COMO_PALERMO_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948190, originalOdds=[1.95, 1.75, 2.00]), one=1.90, draw=1.71, two=1.95), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Como, Palermo], eventIdentifier=COMO_PALERMO_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=2.10, draw=3.00, two=3.50)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Ascoli, Pisa], eventIdentifier=ASCOLI_PISA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949606, originalOdds=null), one=2.45, draw=3.15, two=2.90), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Ascoli, Pisa], eventIdentifier=ASCOLI_PISA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948190, originalOdds=[2.25, 1.58, 2.40]), one=2.18, draw=1.55, two=2.33), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Ascoli, Pisa], eventIdentifier=ASCOLI_PISA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=2.50, draw=2.90, two=2.80)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948190, originalOdds=[2.10, 1.65, 1.70]), one=2.04, draw=1.61, two=1.66), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949604, originalOdds=null), one=1.75, draw=3.40, two=5.00), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=1.72, draw=3.30, two=4.75)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Brescia, Cosenza], eventIdentifier=BRESCIA_COSENZA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949604, originalOdds=null), one=1.82, draw=3.35, two=4.55), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Brescia, Cosenza], eventIdentifier=BRESCIA_COSENZA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948191, originalOdds=[2.15, 1.62, 1.80]), one=2.09, draw=1.58, two=1.76), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Brescia, Cosenza], eventIdentifier=BRESCIA_COSENZA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=1.80, draw=3.25, two=4.20)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Benevento, Parma], eventIdentifier=BENEVENTO_PARMA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=3.20, draw=3.10, two=2.15), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Benevento, Parma], eventIdentifier=BENEVENTO_PARMA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949604, originalOdds=null), one=3.40, draw=3.30, two=2.15), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Benevento, Parma], eventIdentifier=BENEVENTO_PARMA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948191, originalOdds=[2.20, 1.60, 3.25]), one=2.14, draw=1.57, two=3.13)
[2023.04.25 10:56:36] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Venezia, Modena], eventIdentifier=VENEZIA_MODENA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949606, originalOdds=null), one=2.35, draw=3.15, two=3.15), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Venezia, Modena], eventIdentifier=VENEZIA_MODENA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948192, originalOdds=[2.15, 1.62, 2.10]), one=2.09, draw=1.58, two=2.04), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Venezia, Modena], eventIdentifier=VENEZIA_MODENA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=2.15, draw=3.00, two=3.30)
[2023.04.25 10:56:37] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Frosinone, Reggina], eventIdentifier=FROSINONE_REGGINA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949606, originalOdds=null), one=1.75, draw=3.55, two=4.55), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Frosinone, Reggina], eventIdentifier=FROSINONE_REGGINA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948192, originalOdds=[2.15, 1.62, 1.60]), one=2.09, draw=1.58, two=1.57), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Frosinone, Reggina], eventIdentifier=FROSINONE_REGGINA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=1.65, draw=3.40, two=5.00)
[2023.04.25 10:56:37] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Sudtirol, Genoa], eventIdentifier=SUDTIROL_GENOA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=3.80, draw=3.00, two=2.00), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Sudtirol, Genoa], eventIdentifier=SUDTIROL_GENOA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949606, originalOdds=null), one=3.95, draw=3.10, two=2.05), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Sudtirol, Genoa], eventIdentifier=SUDTIROL_GENOA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948191, originalOdds=[2.50, 1.45, 3.75]), one=2.42, draw=1.42, two=3.61)
[2023.04.25 10:56:37] ONE: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=BETFAIR, eventCompetition=SERIE_B, extractedTimestamp=1682412948190, originalOdds=[2.10, 1.65, 1.70]), one=2.04, draw=1.61, two=1.66), DRAW: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=BETWAY, eventCompetition=SERIE_B, extractedTimestamp=1682412996191, originalOdds=null), one=1.72, draw=3.30, two=4.75), TWO: ThreeWayBetOffer(super=BetOffer(participants=[Cagliari, Ternana], eventIdentifier=CAGLIARI_TERNANA_SERIE_B, type=THREE_WAY, bettingSourceType=UNIBET, eventCompetition=SERIE_B, extractedTimestamp=1682412949604, originalOdds=null), one=1.75, draw=3.40, two=5.00)
